rcdc_cso,INCa/INSERM/DGOS pubs,National Cancer Institute pubs,Cancer Research UK pubs,Wellcome Trust pubs,National Health and Medical Research Council pubs
SLEEP RESEARCH * 3. Prevention,0.25,19.03981481481481,0.5833333333333333,0.3333333333333333,1.5833333333333335
"HODGKIN'S DISEASE * 4. Early Detection, Diagnosis",0.25,1.2,,,0.5
SUICIDE PREVENTION * 3. Prevention,0.25,1.7178571428571427,,,0.625
TOBACCO * 5. Treatment,0.25,7.244047619047617,0.25,,
ANTIMICROBIAL RESISTANCE * 1. Biology,0.25,9.354166666666671,0.20833333333333331,0.5,1.0833333333333333
SPINAL CORD INJURY * 5. Treatment,0.25,2.395454545454545,,,1.1369047619047619
"MUSCULAR DYSTROPHY * 6. Cancer Control, Survivorship",0.25,0.6361111111111111,,,0.29166666666666663
SUICIDE * 3. Prevention,0.25,2.4095238095238094,0.14285714285714285,,0.9678571428571429
"INJURY - CHILDHOOD INJURIES * 6. Cancer Control, Survivorship",0.25,2.2246031746031747,,,4.481349206349207
DEPRESSION * 1. Biology,0.25,6.727380952380953,,0.2,0.8111111111111111
COOLEY'S ANEMIA * 2. Etiology,0.25,0.0625,,,0.1111111111111111
"UTERINE CANCER * 6. Cancer Control, Survivorship",0.25,23.272817460317462,0.2,,8.333333333333334
LYMPHOMA * 3. Prevention,0.25,7.87738095238095,0.25,0.09523809523809523,0.3666666666666667
UTERINE CANCER * 3. Prevention,0.25,12.679365079365075,0.25,,0.125
OVARIAN CANCER * 3. Prevention,0.25,22.518452380952386,0.5833333333333333,,3.183333333333333
PEDIATRIC AIDS * 2. Etiology,0.25,5.72638888888889,0.6714285714285714,,1.3166666666666667
MYASTHENIA GRAVIS * 1. Biology,0.25,0.08333333333333333,,0.4,0.25
ALLERGIC RHINITIS (HAY FEVER) * 2. Etiology,0.25,0.4583333333333333,,,0.75
"ALS * 4. Early Detection, Diagnosis",0.25,1.0916666666666666,0.2,,1.5194444444444444
INTERSTITIAL CYSTITIS * 5. Treatment,0.25,,,,
"EPILEPSY * 4. Early Detection, Diagnosis",0.25,6.210714285714287,,,0.7
SMOKING AND HEALTH * 5. Treatment,0.25,6.910714285714284,0.25,,
"ORGAN TRANSPLANTATION * 4. Early Detection, Diagnosis",0.23809523809523808,9.261904761904761,1.0,,2.7722222222222226
BIOENGINEERING * 3. Prevention,0.23809523809523808,27.325631313131314,,,3.5654761904761916
PERINATAL - BIRTH - PRETERM (LBW) * 1. Biology,0.23809523809523808,4.6212301587301585,0.41666666666666663,0.125,3.6031746031746037
ATHEROSCLEROSIS * 3. Prevention,0.225,15.639285714285709,0.1,1.0,1.125
HUMAN GENOME * 3. Prevention,0.2222222222222222,24.6609126984127,1.15,0.12142857142857143,1.898611111111111
ATTENTION DEFICIT DISORDER (ADD) * 3. Prevention,0.2222222222222222,1.3617424242424243,,,0.7678571428571428
STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA - HUMAN * 1. Biology,0.2222222222222222,3.2051587301587303,0.25757575757575757,,0.8023809523809523
PERINATAL - BIRTH - PRETERM (LBW) * 2. Etiology,0.2111111111111111,22.430790043290035,1.4682539682539681,0.746031746031746,4.831746031746032
HODGKIN'S DISEASE * 5. Treatment,0.2,9.219246031746033,0.16666666666666666,0.047619047619047616,0.8875
AUTISM * 1. Biology,0.2,4.757298257298256,,0.08333333333333333,1.5069805194805195
"INTERSTITIAL CYSTITIS * 6. Cancer Control, Survivorship",0.2,3.7500000000000004,,,
EPILEPSY * 5. Treatment,0.2,2.3333333333333335,0.25,,1.7999999999999998
VACCINE RELATED (AIDS) * 1. Biology,0.2,7.184523809523808,,0.3333333333333333,7.257142857142858
CHRONIC OBSTRUCTIVE PULMONARY DISEASE * 3. Prevention,0.2,3.304166666666668,0.65,0.5,1.225
"EPILEPSY * 6. Cancer Control, Survivorship",0.2,4.074603174603175,0.45,0.2,2.015079365079365
"FIBROID TUMORS (UTERINE) * 6. Cancer Control, Survivorship",0.2,0.8333333333333333,,,
RURAL HEALTH * 1. Biology,0.2,,,,
SLEEP RESEARCH * 5. Treatment,0.2,1.2,,,
"CYSTIC FIBROSIS * 4. Early Detection, Diagnosis",0.2,0.75,0.16666666666666666,,1.7357142857142855
PNEUMONIA * 3. Prevention,0.2,0.5777777777777778,0.16666666666666666,,0.9849206349206349
BRAIN CANCER * 3. Prevention,0.2,2.5636904761904775,,0.07142857142857142,0.2
CONTRACEPTION/REPRODUCTION * 3. Prevention,0.2,26.101388888888884,0.6416666666666666,1.0333333333333334,3.2928571428571427
TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY (TSE) * 2. Etiology,0.2,,,,0.16666666666666666
SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 2. Etiology,0.2,4.648809523809525,,0.5833333333333333,4.310389610389611
"HUNTINGTON'S DISEASE * 6. Cancer Control, Survivorship",0.2,1.3,,,1.0587662337662336
INFERTILITY * 3. Prevention,0.2,1.4083333333333334,,,
"ADOLESCENT SEXUAL ACTIVITY * 6. Cancer Control, Survivorship",0.2,5.707539682539684,0.3125,0.18333333333333335,2.971230158730159
SERIOUS MENTAL ILLNESS * 1. Biology,0.2,1.3470238095238096,,0.34285714285714286,1.465873015873016
POLYCYSTIC KIDNEY DISEASE * 2. Etiology,0.19285714285714284,1.7555555555555555,0.125,,0.14285714285714285
MIND AND BODY * 5. Treatment,0.1875,13.634722222222218,0.5,,5.566666666666667
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 1. Biology",0.1845238095238095,8.177020202020202,0.3214285714285714,0.125,1.9345238095238093
DEMENTIA * 3. Prevention,0.16666666666666666,2.9703463203463207,0.045454545454545456,,2.085508935508936
"ATTENTION DEFICIT DISORDER (ADD) * 6. Cancer Control, Survivorship",0.16666666666666666,2.53495670995671,0.25,,5.564682539682538
SUICIDE * 2. Etiology,0.16666666666666666,4.8428571428571425,,0.3333333333333333,1.6666666666666665
"AUTISM * 4. Early Detection, Diagnosis",0.16666666666666666,0.5428571428571429,,,0.2625
"CEREBRAL PALSY * 6. Cancer Control, Survivorship",0.16666666666666666,0.7218253968253969,0.18055555555555555,,1.6147546897546898
"SPINA BIFIDA * 4. Early Detection, Diagnosis",0.16666666666666666,,,,
"SUICIDE * 6. Cancer Control, Survivorship",0.16666666666666666,5.244047619047619,1.5,,3.061111111111111
COOLEY'S ANEMIA * 5. Treatment,0.16666666666666666,2.631746031746032,,,0.125
TRANSMISSIBLE SPONGIFORM ENCEPHALOPATHY (TSE) * 1. Biology,0.16666666666666666,2.815018315018315,0.3448773448773449,,0.611111111111111
"FOODBORNE ILLNESS * 4. Early Detection, Diagnosis",0.16666666666666666,4.162734487734488,,,2.075
MIGRAINES * 1. Biology,0.16666666666666666,0.29166666666666663,,,
HEADACHES * 1. Biology,0.16666666666666666,0.29166666666666663,,,
CHRONIC FATIGUE SYNDROME (ME/CFS) * 5. Treatment,0.16666666666666666,,,,
INFANT MORTALITY/ (LBW) * 5. Treatment,0.16666666666666666,1.326984126984127,0.4,0.5277777777777778,1.642857142857143
MUSCULAR DYSTROPHY * 2. Etiology,0.16666666666666666,0.35416666666666663,,,0.4107142857142857
"OSTEOARTHRITIS * 6. Cancer Control, Survivorship",0.16666666666666666,6.205952380952383,0.7666666666666666,0.45,0.0625
PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 5. Treatment,0.16666666666666666,2.340079365079365,0.08333333333333333,0.2777777777777778,2.5886904761904765
ACQUIRED COGNITIVE IMPAIRMENT * 3. Prevention,0.16666666666666666,4.61439393939394,0.045454545454545456,,2.185508935508936
CROHN'S DISEASE * 3. Prevention,0.16666666666666666,1.6452380952380954,0.1,,
AGENT ORANGE & DIOXIN * 1. Biology,0.16666666666666666,2.583333333333333,,,
"INJURY - TRAUMATIC BRAIN INJURY * 4. Early Detection, Diagnosis",0.16666666666666666,2.5916666666666663,,,0.325
ACUTE RESPIRATORY DISTRESS SYNDROME * 5. Treatment,0.16666666666666666,3.1944444444444446,,,0.16666666666666666
VIOLENCE RESEARCH * 3. Prevention,0.16666666666666666,9.316269841269841,0.08333333333333333,0.16666666666666666,2.442857142857143
PNEUMONIA * 5. Treatment,0.16666666666666666,3.1367063492063485,0.7833333333333333,,4.1384920634920634
WEST NILE VIRUS * 2. Etiology,0.1625,1.2638888888888888,0.1111111111111111,,2.5851190476190475
TRANSPLANTATION * 3. Prevention,0.1611111111111111,5.171645021645023,,,0.4220238095238095
HEPATITIS - B * 3. Prevention,0.15000000000000002,5.0814033189033205,0.05,,0.5581709956709957
EPILEPSY * 2. Etiology,0.14285714285714285,2.032936507936508,0.125,0.05555555555555555,0.9206349206349206
LUPUS * 2. Etiology,0.14285714285714285,32.76727994227992,0.7833333333333333,0.6928571428571428,1.8047619047619046
SICKLE CELL DISEASE * 1. Biology,0.14285714285714285,2.1115259740259744,,,0.4777777777777778
DIGESTIVE DISEASES - (GALLBLADDER) * 1. Biology,0.14285714285714285,3.538690476190476,0.5079365079365079,0.1111111111111111,0.5333333333333333
"HUNTINGTON'S DISEASE * 4. Early Detection, Diagnosis",0.14285714285714285,0.4,,,
AUTISM * 2. Etiology,0.14285714285714285,4.684541847041846,,0.08333333333333333,1.0761904761904761
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - NON-HUMAN * 1. Biology,0.14285714285714285,4.212698412698413,0.38888888888888884,,0.8289682539682539
"MIGRAINES * 6. Cancer Control, Survivorship",0.14285714285714285,2.59478021978022,,,0.4968253968253968
HUMAN FETAL TISSUE * 5. Treatment,0.14285714285714285,4.239321789321789,,,0.2159090909090909
SICKLE CELL DISEASE * 2. Etiology,0.14285714285714285,0.9958333333333332,,,0.1111111111111111
FRONTOTEMPORAL DEMENTIA (FTD) * 1. Biology,0.14166666666666666,1.6075757575757579,0.045454545454545456,,0.5698773448773449
INTELLECTUAL AND DEVELOPMENTAL DISABILITIES (IDD) * 3. Prevention,0.125,1.0027777777777778,,,0.6249999999999999
RETT SYNDROME * 1. Biology,0.125,1.473088023088023,0.14285714285714285,,0.37777777777777777
TUBERCULOSIS * 3. Prevention,0.125,2.9585317460317464,0.1611111111111111,0.75,0.15476190476190477
COST EFFECTIVENESS RESEARCH * 3. Prevention,0.125,15.83988095238095,3.3684523809523816,1.0999999999999999,3.8385281385281385
DOWN SYNDROME * 3. Prevention,0.125,0.625,,,0.5
TUBERCULOSIS VACCINE * 3. Prevention,0.125,1.351984126984127,0.1611111111111111,,0.15476190476190477
HEPATITIS - C * 1. Biology,0.11688311688311688,1.8576479076479082,0.1984126984126984,0.0625,0.42857142857142855
"ASTHMA * 6. Cancer Control, Survivorship",0.1111111111111111,33.73950216450215,2.625,,22.22857142857143
MYOTONIC DYSTROPHY * 5. Treatment,0.1111111111111111,0.125,,,
HEADACHES * 5. Treatment,0.1,1.0,,,
ALZHEIMER'S DISEASE RELATED DEMENTIAS (ADRD) * 1. Biology,0.1,0.4075757575757576,,,0.26590909090909093
BATTEN DISEASE * 1. Biology,0.1,0.2777777777777778,,,
DUCHENNE/ BECKER MUSCULAR DYSTROPHY * 5. Treatment,0.09090909090909091,0.625,,,
"MYOTONIC DYSTROPHY * 6. Cancer Control, Survivorship",0.08333333333333333,,,,0.0625
"MYOTONIC DYSTROPHY * 4. Early Detection, Diagnosis",0.08333333333333333,,,,
"MUSCULAR DYSTROPHY * 4. Early Detection, Diagnosis",0.08333333333333333,0.45,,,0.2
"CONGENITAL STRUCTURAL ANOMALIES * 6. Cancer Control, Survivorship",0.08333333333333333,2.6601190476190477,0.14285714285714285,,0.25
CANNABINOID RESEARCH * 3. Prevention,0.08333333333333333,4.8500000000000005,,,
CANNABINOID RESEARCH * 2. Etiology,0.08333333333333333,1.1833333333333333,0.14285714285714285,,1.0952380952380953
PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 3. Prevention,0.07142857142857142,9.54003126503126,1.6607142857142856,0.8476190476190476,4.26825396825397
"HPV AND/OR CERVICAL CANCER VACCINES * 6. Cancer Control, Survivorship",0.07142857142857142,13.797222222222215,0.6255952380952381,0.41666666666666663,6.5495370370370365
INFANT MORTALITY/ (LBW) * 3. Prevention,0.07142857142857142,5.297751322751323,1.4226190476190477,0.38095238095238093,1.5718253968253968
PERINATAL - BIRTH - PRETERM (LBW) * 3. Prevention,0.07142857142857142,1.970833333333333,0.5595238095238095,0.07142857142857142,1.3357142857142856
"STEM CELL RESEARCH - EMBRYONIC - NON-HUMAN * 4. Early Detection, Diagnosis",0.07142857142857142,0.41666666666666663,0.2,,
CHILDHOOD LEUKEMIA * 3. Prevention,0.07142857142857142,2.0789682539682537,,,1.3095238095238093
"WEST NILE VIRUS * 4. Early Detection, Diagnosis",0.0625,,,,
DYSTONIA * 1. Biology,0.0625,0.45,0.5,,
DYSTONIA * 2. Etiology,0.0625,0.25,,,0.325
MULTIPLE SCLEROSIS * 1. Biology,0.0625,16.02528860028858,1.3761904761904764,0.2,4.502380952380953
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL * 2. Etiology,0.05555555555555555,0.8651515151515151,,,0.05555555555555555
DIGESTIVE DISEASES - (PEPTIC ULCER) * 3. Prevention,0.05555555555555555,1.9932539682539683,0.25,,1.7892857142857144
REGENERATIVE MEDICINE * 3. Prevention,0.05555555555555555,2.6589285714285715,,,
STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA - HUMAN * 2. Etiology,0.05555555555555555,0.626984126984127,,,
STEM CELL RESEARCH - UMBILICAL CORD BLOOD/ PLACENTA * 2. Etiology,0.05555555555555555,1.2936507936507935,0.3333333333333333,,0.16666666666666666
STEM CELL RESEARCH - INDUCED PLURIPOTENT STEM CELL - HUMAN * 2. Etiology,0.05555555555555555,0.4242424242424242,,,0.05555555555555555
DIGESTIVE DISEASES - (PEPTIC ULCER) * 5. Treatment,0.05555555555555555,1.0,,,0.375
HPV AND/OR CERVICAL CANCER VACCINES * 5. Treatment,0.047619047619047616,4.733531746031747,0.18333333333333335,0.21428571428571427,0.781547619047619
FRONTOTEMPORAL DEMENTIA (FTD) * 2. Etiology,0.041666666666666664,0.25202020202020203,0.045454545454545456,,0.4436868686868687
VACCINE RELATED (AIDS) * 5. Treatment,0.027777777777777776,20.770634920634922,,,1.8505952380952382
VACCINE RELATED (AIDS) * 3. Prevention,0.027777777777777776,31.938095238095247,,,1.1791666666666667
VACCINE RELATED (AIDS) * 2. Etiology,0.027777777777777776,10.065079365079358,,,
"AMERICAN INDIANS / ALASKA NATIVES * 6. Cancer Control, Survivorship",,61.67142857142859,,,1.3666666666666667
RURAL HEALTH * 3. Prevention,,59.43214285714291,0.25,,0.9833333333333333
"RURAL HEALTH * 4. Early Detection, Diagnosis",,26.259523809523824,0.35,,1.6833333333333336
ATHEROSCLEROSIS * 5. Treatment,,21.516071428571426,0.8428571428571429,0.7,2.892857142857143
AMERICAN INDIANS / ALASKA NATIVES * 3. Prevention,,21.22916666666666,,,
HEALTH EFFECTS OF INDOOR AIR POLLUTION * 3. Prevention,,18.300000000000004,,1.902777777777778,3.1369047619047623
"SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 6. Cancer Control, Survivorship",,18.12619047619048,2.0,,0.48333333333333334
"CLIMATE-RELATED EXPOSURES AND CONDITIONS * 4. Early Detection, Diagnosis",,16.0,0.16666666666666666,,2.8333333333333335
"AMERICAN INDIANS / ALASKA NATIVES * 4. Early Detection, Diagnosis",,14.89166666666666,,,
"REHABILITATION * 4. Early Detection, Diagnosis",,13.909523809523808,1.5,,1.119047619047619
AMERICAN INDIANS / ALASKA NATIVES * 2. Etiology,,13.069678932178928,,,
"VIOLENCE RESEARCH * 6. Cancer Control, Survivorship",,12.100829725829723,,0.16666666666666666,4.196825396825398
NANOTECHNOLOGY * 3. Prevention,,10.73988095238095,,,1.1797619047619046
STROKE * 1. Biology,,8.345238095238095,1.1666666666666665,0.8333333333333333,3.0095238095238095
CANNABINOID RESEARCH * 5. Treatment,,8.252380952380953,,,0.2
EATING DISORDERS * 3. Prevention,,8.109523809523807,0.5833333333333333,,0.2
"PERINATAL PERIOD - CONDITIONS ORIGINATING IN PERINATAL PERIOD * 4. Early Detection, Diagnosis",,7.995238095238096,,0.7,2.2123376623376623
"ASSISTIVE TECHNOLOGY * 4. Early Detection, Diagnosis",,7.958333333333333,0.3333333333333333,,0.41666666666666663
PAIN RESEARCH * 3. Prevention,,7.600595238095237,0.5333333333333333,0.08333333333333333,1.8791666666666664
MACULAR DEGENERATION * 2. Etiology,,7.475793650793653,0.5333333333333333,1.1285714285714286,3.1000000000000005
NEURODEGENERATIVE * 3. Prevention,,6.673795648795642,0.18831168831168832,,3.7132867132867142
"CHRONIC FATIGUE SYNDROME (ME/CFS) * 6. Cancer Control, Survivorship",,6.391666666666667,0.5,,0.25
SCHIZOPHRENIA * 2. Etiology,,6.377182539682539,0.30952380952380953,0.5,3.538492063492064
PEDIATRIC AIDS * 3. Prevention,,6.249206349206347,0.125,0.20833333333333331,0.29166666666666663
"ARCTIC * 6. Cancer Control, Survivorship",,6.070238095238096,,,
SERIOUS MENTAL ILLNESS * 2. Etiology,,6.02288961038961,0.6761904761904762,0.5,4.826190476190477
VIOLENCE RESEARCH * 2. Etiology,,6.01468253968254,0.16666666666666666,,1.003968253968254
MACULAR DEGENERATION * 5. Treatment,,5.8238095238095235,0.8416666666666667,0.7,0.39285714285714285
SUBSTANCE ABUSE PREVENTION * 3. Prevention,,5.81746031746032,,,0.16666666666666666
INJURY (TOTAL) ACCIDENTS/ADVERSE EFFECTS * 3. Prevention,,5.554166666666668,0.5166666666666666,,2.783333333333333
STEM CELL RESEARCH - EMBRYONIC - HUMAN * 5. Treatment,,5.482142857142855,0.14285714285714285,,0.45535714285714285
"DIGESTIVE DISEASES - (GALLBLADDER) * 4. Early Detection, Diagnosis",,5.476190476190477,1.3333333333333333,,1.3714285714285712
EYE DISEASE AND DISORDERS OF VISION * 3. Prevention,,5.368650793650794,0.8333333333333333,0.5333333333333333,0.5
"INJURY - TRAUMATIC BRAIN INJURY * 6. Cancer Control, Survivorship",,5.034000721500723,,,13.262806637806626
PAIN CONDITIONS - CHRONIC * 3. Prevention,,5.014484126984125,0.5333333333333333,0.08333333333333333,0.8124999999999998
STROKE * 3. Prevention,,4.715873015873016,0.1111111111111111,,0.25
GENE THERAPY * 3. Prevention,,4.656150793650793,0.125,,0.20833333333333331
CHRONIC FATIGUE SYNDROME (ME/CFS) * 2. Etiology,,4.541666666666667,,0.3333333333333333,
FOOD ALLERGIES * 1. Biology,,4.533333333333333,,,0.7833333333333332
"OSTEOARTHRITIS * 4. Early Detection, Diagnosis",,4.300000000000001,,,0.2
PSORIASIS * 5. Treatment,,4.283333333333333,2.6,,0.75
"ANTIMICROBIAL RESISTANCE * 4. Early Detection, Diagnosis",,4.280555555555556,,,
SERIOUS MENTAL ILLNESS * 3. Prevention,,4.195039682539683,0.4714285714285715,,1.3255952380952378
MULTIPLE SCLEROSIS * 2. Etiology,,4.19433621933622,0.14285714285714285,0.2857142857142857,6.823611111111114
HUMAN FETAL TISSUE * 2. Etiology,,4.179004329004329,,,0.08333333333333333
ATAXIA TELANGIECTASIA * 5. Treatment,,4.167857142857144,0.6595238095238095,0.15476190476190477,
ACUTE RESPIRATORY DISTRESS SYNDROME * 1. Biology,,4.126190476190477,0.2,,
MACULAR DEGENERATION * 1. Biology,,4.0877344877344886,1.1416666666666666,0.35,1.0333333333333332
FIBROID TUMORS (UTERINE) * 1. Biology,,4.016666666666667,,,
"FOOD ALLERGIES * 4. Early Detection, Diagnosis",,4.0,0.2,,4.0
CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 3. Prevention,,3.933748196248196,1.1178571428571427,0.5142857142857143,2.274206349206349
HOMELESSNESS * 3. Prevention,,3.8833333333333333,,,0.3333333333333333
"INFANT MORTALITY/ (LBW) * 4. Early Detection, Diagnosis",,3.789880952380953,,0.3666666666666667,1.43495670995671
FIBROID TUMORS (UTERINE) * 2. Etiology,,3.7666666666666675,,,1.0
"EATING DISORDERS * 6. Cancer Control, Survivorship",,3.6416666666666666,,,0.8428571428571429
MIND AND BODY * 1. Biology,,3.619047619047619,,,0.21666666666666667
"LUPUS * 4. Early Detection, Diagnosis",,3.6150793650793656,0.3333333333333333,,0.8333333333333333
VECTOR-BORNE DISEASES * 3. Prevention,,3.611111111111111,0.05,0.2708333333333333,0.9049783549783548
CANNABINOID RESEARCH * 1. Biology,,3.4761904761904763,,,
METHAMPHETAMINE * 5. Treatment,,3.45,,,
"TEMPOROMANDIBULAR MUSCLE/JOINT DISORDER (TMJD) * 6. Cancer Control, Survivorship",,3.427380952380953,,,0.2857142857142857
ARCTIC * 3. Prevention,,3.401190476190476,,,
SMALL POX * 2. Etiology,,3.3732142857142855,0.40476190476190477,0.07142857142857142,0.9166666666666666
EPILEPSY * 1. Biology,,3.351190476190477,0.5095238095238095,0.1984126984126984,1.9694444444444446
ADOLESCENT SEXUAL ACTIVITY * 2. Etiology,,3.2902777777777774,0.14285714285714285,1.3063492063492061,1.0055555555555555
"TOPICAL MICROBICIDES * 4. Early Detection, Diagnosis",,3.283333333333333,,,
"OTITIS MEDIA * 4. Early Detection, Diagnosis",,3.2333333333333334,,,
SCREENING AND BRIEF INTERVENTION FOR SUBSTANCE ABUSE * 3. Prevention,,3.219047619047619,,,0.6833333333333333
"VIOLENCE AGAINST WOMEN * 6. Cancer Control, Survivorship",,3.2111111111111117,,,0.9777777777777777
PERIPHERAL NEUROPATHY * 2. Etiology,,3.1905122655122655,0.3333333333333333,0.08333333333333333,0.33730158730158727
SEXUAL AND GENDER MINORITIES (SGM/LGBT*) * 3. Prevention,,3.164285714285714,0.7083333333333333,,0.29166666666666663
"PERINATAL - BIRTH - PRETERM (LBW) * 4. Early Detection, Diagnosis",,3.1107142857142858,,0.3666666666666667,1.2682900432900432
STEM CELL RESEARCH - NONEMBRYONIC - HUMAN * 3. Prevention,,3.0349206349206352,0.16666666666666666,,
"ALCOHOLISM, ALCOHOL USE AND HEALTH * 5. Treatment",,2.938095238095238,0.3333333333333333,0.3333333333333333,0.5
"CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 6. Cancer Control, Survivorship",,2.9299603174603175,0.08333333333333333,0.41666666666666663,2.6541666666666663
"CHILD ABUSE AND NEGLECT RESEARCH * 6. Cancer Control, Survivorship",,2.8964285714285714,,,0.7333333333333334
RHEUMATOID ARTHRITIS * 1. Biology,,2.833333333333333,1.5666666666666667,,2.2
ORGAN TRANSPLANTATION * 3. Prevention,,2.8121212121212116,,,0.4220238095238095
SCLERODERMA * 1. Biology,,2.8000000000000003,,,
INJURY - TRAUMA - (HEAD AND SPINE) * 5. Treatment,,2.797835497835498,,0.125,0.9702380952380951
"POLYCYSTIC KIDNEY DISEASE * 4. Early Detection, Diagnosis",,2.7833333333333337,,,
TOPICAL MICROBICIDES * 5. Treatment,,2.7452380952380953,,,0.25
ASSISTIVE TECHNOLOGY * 1. Biology,,2.7333333333333334,,,0.7
YOUTH VIOLENCE * 3. Prevention,,2.6912698412698415,0.08333333333333333,0.16666666666666666,0.6095238095238095
"MACULAR DEGENERATION * 4. Early Detection, Diagnosis",,2.666666666666667,,,0.5
"DEPRESSION * 4. Early Detection, Diagnosis",,2.629166666666667,0.30000000000000004,,2.183333333333333
ANTHRAX * 5. Treatment,,2.623611111111112,,,
SMALL POX * 5. Treatment,,2.5597222222222222,0.30952380952380953,,0.46428571428571425
"INFLUENZA * 4. Early Detection, Diagnosis",,2.5416666666666665,,,0.9345238095238095
POST-TRAUMATIC STRESS DISORDER (PTSD) * 3. Prevention,,2.523015873015873,,,
SCHIZOPHRENIA * 3. Prevention,,2.458333333333333,0.4,,0.32539682539682535
AMERICAN INDIANS / ALASKA NATIVES * 5. Treatment,,2.3333333333333335,,,
CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 1. Biology,,2.2972402597402595,0.5297619047619048,,1.4583333333333335
ALZHEIMER'S DISEASE * 3. Prevention,,2.260822510822511,0.045454545454545456,,1.8855089355089358
ALZHEIMER'S DISEASE INCLUDING ALZHEIMER'S DISEASE RELATED DEMENTIAS (AD/ADRD) * 3. Prevention,,2.260822510822511,0.045454545454545456,,1.8855089355089358
"AUTISM * 6. Cancer Control, Survivorship",,2.2259920634920634,0.3666666666666667,,1.5607142857142857
DIGESTIVE DISEASES - (PEPTIC ULCER) * 1. Biology,,2.2208333333333337,0.25,,1.0357142857142856
EMERGENCY CARE * 3. Prevention,,2.177380952380952,,,0.6666666666666666
"EMPHYSEMA * 4. Early Detection, Diagnosis",,2.15,0.16666666666666666,,0.8333333333333333
PERIPHERAL NEUROPATHY * 1. Biology,,2.139682539682539,1.6428571428571428,0.5,0.5333333333333333
CHRONIC OBSTRUCTIVE PULMONARY DISEASE * 5. Treatment,,2.1166666666666667,0.16666666666666666,,1.3333333333333333
AMERICAN INDIANS / ALASKA NATIVES * 1. Biology,,2.0999999999999996,,,
VIOLENCE AGAINST WOMEN * 2. Etiology,,2.0928571428571425,,,
COOLEY'S ANEMIA * 1. Biology,,2.0815476190476194,,,1.6611111111111114
HEADACHES * 2. Etiology,,2.0261904761904765,,,0.2
MIGRAINES * 2. Etiology,,2.0261904761904765,,,
FRAGILE X SYNDROME * 1. Biology,,2.0035714285714286,0.18333333333333335,,1.6511904761904765
"LEAD POISONING * 4. Early Detection, Diagnosis",,2.0,,,
"RHEUMATOID ARTHRITIS * 4. Early Detection, Diagnosis",,1.9833333333333332,0.25,0.16666666666666666,
ANXIETY DISORDERS * 3. Prevention,,1.9801587301587302,,,0.25
TEENAGE PREGNANCY * 3. Prevention,,1.9722222222222223,0.16666666666666666,0.6000000000000001,0.35
ANTHRAX * 1. Biology,,1.9690476190476187,,,
SEPTICEMIA * 2. Etiology,,1.9523809523809528,,0.2,0.5595238095238095
REHABILITATION * 1. Biology,,1.95,,0.2,0.9499999999999998
ALS * 2. Etiology,,1.8516233766233765,0.2121212121212121,,0.9087662337662337
"SUICIDE PREVENTION * 6. Cancer Control, Survivorship",,1.8511904761904763,0.8333333333333333,,1.3666666666666667
"CONGENITAL STRUCTURAL ANOMALIES * 4. Early Detection, Diagnosis",,1.8432900432900432,0.3333333333333333,,
SCHIZOPHRENIA * 5. Treatment,,1.8083333333333333,0.5,,0.35
"CONDITIONS AFFECTING THE EMBRYONIC AND FETAL PERIODS * 4. Early Detection, Diagnosis",,1.7583333333333333,,,0.5107142857142857
HUNTINGTON'S DISEASE * 5. Treatment,,1.7547619047619047,,,
CHILD ABUSE AND NEGLECT RESEARCH * 2. Etiology,,1.7511904761904762,,,0.2777777777777778
"SLEEP RESEARCH * 4. Early Detection, Diagnosis",,1.75,,,1.8333333333333333
SPINA BIFIDA * 1. Biology,,1.7158730158730158,,,
SPINAL MUSCULAR ATROPHY * 1. Biology,,1.7142857142857144,,,0.2
ACUTE RESPIRATORY DISTRESS SYNDROME * 2. Etiology,,1.7111111111111112,,,0.47619047619047616
"MIND AND BODY * 4. Early Detection, Diagnosis",,1.7083333333333335,1.9166666666666665,,
STEM CELL RESEARCH - EMBRYONIC - NON-HUMAN * 2. Etiology,,1.6194444444444445,0.3561507936507936,0.18055555555555555,0.11688311688311688
DIGESTIVE DISEASES - (GALLBLADDER) * 5. Treatment,,1.596825396825397,0.4,0.5,0.7
"NANOTECHNOLOGY * 6. Cancer Control, Survivorship",,1.5418831168831169,,,0.1111111111111111
"EMERGENCY CARE * 4. Early Detection, Diagnosis",,1.5166666666666666,,,
ECZEMA / ATOPIC DERMATITIS * 1. Biology,,1.5,,,
"FOOD ALLERGIES * 6. Cancer Control, Survivorship",,1.4999999999999998,1.25,,1.6166666666666667
