funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Health and Medical Research Council,Prevention,Acquired Cognitive Impairment,1,1,1
National Health and Medical Research Council,Prevention,Adolescent Sexual Activity,1,1,1
National Health and Medical Research Council,Prevention,Aging,20,83,67
National Health and Medical Research Council,Prevention,"Alcoholism, Alcohol Use and Health",8,11,10
National Health and Medical Research Council,Prevention,Allergic Rhinitis (Hay Fever),1,1,1
National Health and Medical Research Council,Prevention,Alzheimer's Disease,1,1,1
National Health and Medical Research Council,Prevention,Anorexia,1,1,1
National Health and Medical Research Council,Prevention,Antimicrobial Resistance,1,1,1
National Health and Medical Research Council,Prevention,Anxiety Disorders,1,1,1
National Health and Medical Research Council,Prevention,Arthritis,5,6,5
National Health and Medical Research Council,Prevention,Asthma,3,15,15
National Health and Medical Research Council,Prevention,Ataxia Telangiectasia,1,5,3
National Health and Medical Research Council,Prevention,Atherosclerosis,3,4,3
National Health and Medical Research Council,Prevention,Autism,2,3,3
National Health and Medical Research Council,Prevention,Autoimmune Disease,14,18,17
National Health and Medical Research Council,Prevention,Basic Behavioral and Social Science,4,18,17
National Health and Medical Research Council,Prevention,Behavioral and Social Science,11,56,46
National Health and Medical Research Council,Prevention,Biodefense,6,13,12
National Health and Medical Research Council,Prevention,Bioengineering,10,63,53
National Health and Medical Research Council,Prevention,Biotechnology,33,110,90
National Health and Medical Research Council,Prevention,Brain Cancer,2,2,2
National Health and Medical Research Council,Prevention,Brain Disorders,15,44,44
National Health and Medical Research Council,Prevention,Breast Cancer,18,61,46
National Health and Medical Research Council,Prevention,Cancer,47,470,342
National Health and Medical Research Council,Prevention,Cardiovascular,9,14,13
National Health and Medical Research Council,Prevention,Cervical Cancer,2,2,2
National Health and Medical Research Council,Prevention,Child Abuse and Neglect Research,1,1,1
National Health and Medical Research Council,Prevention,Chronic Liver Disease and Cirrhosis,2,2,2
National Health and Medical Research Council,Prevention,Chronic Obstructive Pulmonary Disease,1,1,1
National Health and Medical Research Council,Prevention,Climate-Related Exposures and Conditions,13,37,27
National Health and Medical Research Council,Prevention,Clinical Research,39,397,323
National Health and Medical Research Council,Prevention,Clinical Trials and Supportive Activities,20,66,52
National Health and Medical Research Council,Prevention,Colo-Rectal Cancer,13,113,60
National Health and Medical Research Council,Prevention,Comparative Effectiveness Research,2,4,4
National Health and Medical Research Council,Prevention,Complementary and Alternative Medicine,11,26,24
National Health and Medical Research Council,Prevention,Conditions Affecting the Embryonic and Fetal Periods,2,2,2
National Health and Medical Research Council,Prevention,Congenital Structural Anomalies,1,1,1
National Health and Medical Research Council,Prevention,Contraception/Reproduction,7,23,15
National Health and Medical Research Council,Prevention,Cost Effectiveness Research,3,5,4
National Health and Medical Research Council,Prevention,Crohn's Disease,2,3,3
National Health and Medical Research Council,Prevention,Cystic Fibrosis,1,4,4
National Health and Medical Research Council,Prevention,Dementia,1,1,1
National Health and Medical Research Council,Prevention,Dental/Oral and Craniofacial Disease,3,5,5
National Health and Medical Research Council,Prevention,Depression,2,4,4
National Health and Medical Research Council,Prevention,Diabetes,10,20,13
National Health and Medical Research Council,Prevention,Diagnostic Radiology,8,19,18
National Health and Medical Research Council,Prevention,Digestive Diseases,25,252,178
National Health and Medical Research Council,Prevention,Drug Abuse (NIDA Only),4,6,6
National Health and Medical Research Council,Prevention,Emerging Infectious Diseases,9,15,13
National Health and Medical Research Council,Prevention,Endometriosis,3,3,2
National Health and Medical Research Council,Prevention,Estrogen,5,12,8
National Health and Medical Research Council,Prevention,Eye Disease And Disorders Of Vision,3,5,5
National Health and Medical Research Council,Prevention,Food Allergies,1,1,1
National Health and Medical Research Council,Prevention,Foodborne Illness,1,2,2
National Health and Medical Research Council,Prevention,Genetic Testing,8,12,7
National Health and Medical Research Council,Prevention,Genetics,37,351,274
National Health and Medical Research Council,Prevention,HIV/AIDS,5,6,6
National Health and Medical Research Council,Prevention,Headaches,1,1,1
National Health and Medical Research Council,Prevention,Health Effects of Indoor Air Pollution,1,1,1
National Health and Medical Research Council,Prevention,Health Services,11,28,19
National Health and Medical Research Council,Prevention,Heart Disease,4,4,4
National Health and Medical Research Council,Prevention,Heart Disease - Coronary Heart Disease,1,1,1
National Health and Medical Research Council,Prevention,Hematology,6,10,10
National Health and Medical Research Council,Prevention,Hepatitis - B,3,3,2
National Health and Medical Research Council,Prevention,Human Genome,20,70,58
National Health and Medical Research Council,Prevention,Hypertension,2,2,1
National Health and Medical Research Council,Prevention,Immunization,13,50,37
National Health and Medical Research Council,Prevention,Infant Mortality/ (LBW),1,1,1
National Health and Medical Research Council,Prevention,Infectious Diseases,17,101,66
National Health and Medical Research Council,Prevention,Infertility,1,1,1
National Health and Medical Research Council,Prevention,Inflammatory Bowel Disease,4,5,4
National Health and Medical Research Council,Prevention,Influenza,1,1,1
National Health and Medical Research Council,Prevention,Injury (total) Accidents/Adverse Effects,1,1,1
National Health and Medical Research Council,Prevention,Intellectual and Developmental Disabilities (IDD),5,5,4
National Health and Medical Research Council,Prevention,Kidney Disease,3,7,7
National Health and Medical Research Council,Prevention,Liver Disease,5,10,10
National Health and Medical Research Council,Prevention,Lung,16,84,57
National Health and Medical Research Council,Prevention,Lung Cancer,8,11,10
National Health and Medical Research Council,Prevention,Lupus,1,1,1
National Health and Medical Research Council,Prevention,Lymphoma,3,4,2
National Health and Medical Research Council,Prevention,Macular Degeneration,2,2,1
National Health and Medical Research Council,Prevention,Malaria,1,5,5
National Health and Medical Research Council,Prevention,Mental Health,8,28,28
National Health and Medical Research Council,Prevention,Migraines,1,1,1
National Health and Medical Research Council,Prevention,Mind and Body,3,5,3
National Health and Medical Research Council,Prevention,Multiple Sclerosis,2,3,2
National Health and Medical Research Council,Prevention,Nanotechnology,4,28,22
National Health and Medical Research Council,Prevention,Networking and Information Technology R&D,2,2,2
National Health and Medical Research Council,Prevention,Neurodegenerative,7,13,12
National Health and Medical Research Council,Prevention,Neurosciences,12,50,46
National Health and Medical Research Council,Prevention,Nutrition,19,96,79
National Health and Medical Research Council,Prevention,Obesity,9,39,27
National Health and Medical Research Council,Prevention,Organ Transplantation,2,3,1
National Health and Medical Research Council,Prevention,Orphan Drug,6,13,12
National Health and Medical Research Council,Prevention,Osteoarthritis,2,3,2
National Health and Medical Research Council,Prevention,Osteoporosis,3,4,4
National Health and Medical Research Council,Prevention,Otitis Media,1,4,2
National Health and Medical Research Council,Prevention,Ovarian Cancer,2,2,2
National Health and Medical Research Council,Prevention,Pain Conditions - Chronic,4,4,4
National Health and Medical Research Council,Prevention,Pain Research,7,11,11
National Health and Medical Research Council,Prevention,Pancreatic Cancer,4,5,4
National Health and Medical Research Council,Prevention,Patient Safety,13,31,30
National Health and Medical Research Council,Prevention,Pediatric,18,134,103
National Health and Medical Research Council,Prevention,Pediatric Cancer,3,4,3
National Health and Medical Research Council,Prevention,Pediatric Research Initiative,5,7,6
National Health and Medical Research Council,Prevention,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
National Health and Medical Research Council,Prevention,Pneumonia,1,23,13
National Health and Medical Research Council,Prevention,Pneumonia & Influenza,1,3,3
National Health and Medical Research Council,Prevention,Prevention,35,239,186
National Health and Medical Research Council,Prevention,Prostate Cancer,6,8,7
National Health and Medical Research Council,Prevention,Psoriasis,1,1,1
National Health and Medical Research Council,Prevention,Rare Diseases,29,104,79
National Health and Medical Research Council,Prevention,Regenerative Medicine,4,5,4
National Health and Medical Research Council,Prevention,Rehabilitation,3,7,6
National Health and Medical Research Council,Prevention,Rural Health,1,2,1
National Health and Medical Research Council,Prevention,Schizophrenia,2,2,2
National Health and Medical Research Council,Prevention,Septicemia,1,1,1
National Health and Medical Research Council,Prevention,Serious Mental Illness,1,2,2
National Health and Medical Research Council,Prevention,Sickle Cell Disease,1,1,1
National Health and Medical Research Council,Prevention,Sleep Research,1,1,1
National Health and Medical Research Council,Prevention,Smoking and Health,13,71,54
National Health and Medical Research Council,Prevention,Spina Bifida,1,1,1
National Health and Medical Research Council,Prevention,Stem Cell Research,13,20,18
National Health and Medical Research Council,Prevention,Stem Cell Research - Embryonic - Non-Human,1,1,1
National Health and Medical Research Council,Prevention,Stem Cell Research - Nonembryonic - Human,2,2,2
National Health and Medical Research Council,Prevention,Stem Cell Research - Nonembryonic - Non-Human,11,14,13
National Health and Medical Research Council,Prevention,Stroke,3,3,3
National Health and Medical Research Council,Prevention,Substance Abuse,12,45,35
National Health and Medical Research Council,Prevention,Tobacco,6,45,38
National Health and Medical Research Council,Prevention,Transplantation,4,7,7
National Health and Medical Research Council,Prevention,Tuberculosis,1,2,2
National Health and Medical Research Council,Prevention,Tuberous Sclerosis,1,1,1
National Health and Medical Research Council,Prevention,Underage Drinking,1,2,2
National Health and Medical Research Council,Prevention,Urologic Diseases,10,36,24
National Health and Medical Research Council,Prevention,Uterine Cancer,1,2,2
National Health and Medical Research Council,Prevention,Vaccine Related,10,28,23
National Health and Medical Research Council,Prevention,Vector-Borne Diseases,4,24,21
National Health and Medical Research Council,Prevention,Violence Research,1,1,1
National Health and Medical Research Council,Prevention,Youth Violence,1,2,2
National Health and Medical Research Council,Rare Diseases,,6,112,102
National Health and Medical Research Council,Rare Diseases,"Alcoholism, Alcohol Use and Health",1,2,2
National Health and Medical Research Council,Rare Diseases,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Health and Medical Research Council,Rare Diseases,Asthma,1,4,4
National Health and Medical Research Council,Rare Diseases,Atherosclerosis,2,2,2
National Health and Medical Research Council,Rare Diseases,Basic Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Rare Diseases,Behavioral and Social Science,3,8,8
National Health and Medical Research Council,Rare Diseases,Bioengineering,1,1,1
National Health and Medical Research Council,Rare Diseases,Biotechnology,1,1,1
National Health and Medical Research Council,Rare Diseases,Brain Disorders,3,13,11
National Health and Medical Research Council,Rare Diseases,Cancer,1,7,5
National Health and Medical Research Council,Rare Diseases,Cardiovascular,3,7,7
National Health and Medical Research Council,Rare Diseases,Chronic Obstructive Pulmonary Disease,1,1,1
National Health and Medical Research Council,Rare Diseases,Clinical Research,4,48,45
National Health and Medical Research Council,Rare Diseases,Clinical Trials and Supportive Activities,2,3,3
National Health and Medical Research Council,Rare Diseases,Complementary and Alternative Medicine,1,1,1
National Health and Medical Research Council,Rare Diseases,Conditions Affecting the Embryonic and Fetal Periods,1,3,2
National Health and Medical Research Council,Rare Diseases,Contraception/Reproduction,1,2,2
National Health and Medical Research Council,Rare Diseases,Diabetes,1,2,2
National Health and Medical Research Council,Rare Diseases,Digestive Diseases,1,11,6
National Health and Medical Research Council,Rare Diseases,Drug Abuse (NIDA Only),1,5,5
National Health and Medical Research Council,Rare Diseases,Eye Disease And Disorders Of Vision,1,1,1
National Health and Medical Research Council,Rare Diseases,Genetics,3,18,15
National Health and Medical Research Council,Rare Diseases,HIV/AIDS,2,15,15
National Health and Medical Research Council,Rare Diseases,HPV and/or Cervical Cancer Vaccines,1,1,1
National Health and Medical Research Council,Rare Diseases,Health Services,2,3,3
National Health and Medical Research Council,Rare Diseases,Heart Disease,2,3,3
National Health and Medical Research Council,Rare Diseases,Heart Disease - Coronary Heart Disease,2,3,3
National Health and Medical Research Council,Rare Diseases,Hematology,3,9,7
National Health and Medical Research Council,Rare Diseases,Hepatitis,1,1,1
National Health and Medical Research Council,Rare Diseases,Human Genome,1,6,6
National Health and Medical Research Council,Rare Diseases,Hypertension,1,1,1
National Health and Medical Research Council,Rare Diseases,Immunization,2,2,2
National Health and Medical Research Council,Rare Diseases,Infant Mortality/ (LBW),1,10,8
National Health and Medical Research Council,Rare Diseases,Infectious Diseases,2,21,21
National Health and Medical Research Council,Rare Diseases,Injury (total) Accidents/Adverse Effects,1,3,3
National Health and Medical Research Council,Rare Diseases,Injury - Trauma - (Head and Spine),1,5,5
National Health and Medical Research Council,Rare Diseases,Injury - Traumatic brain injury,1,3,3
National Health and Medical Research Council,Rare Diseases,Kidney Disease,1,1,1
National Health and Medical Research Council,Rare Diseases,Lung,2,21,16
National Health and Medical Research Council,Rare Diseases,Lymphoma,1,10,6
National Health and Medical Research Council,Rare Diseases,Mental Health,1,3,3
National Health and Medical Research Council,Rare Diseases,Methamphetamine,1,1,1
National Health and Medical Research Council,Rare Diseases,Mind and Body,1,1,1
National Health and Medical Research Council,Rare Diseases,Neurodegenerative,1,2,2
National Health and Medical Research Council,Rare Diseases,Neurosciences,2,11,10
National Health and Medical Research Council,Rare Diseases,Nutrition,2,2,2
National Health and Medical Research Council,Rare Diseases,Obesity,1,1,1
National Health and Medical Research Council,Rare Diseases,Patient Safety,2,2,2
National Health and Medical Research Council,Rare Diseases,Pediatric,4,31,28
National Health and Medical Research Council,Rare Diseases,Pediatric AIDS,1,1,1
National Health and Medical Research Council,Rare Diseases,Perinatal - Birth - Preterm (LBW),1,4,4
National Health and Medical Research Council,Rare Diseases,Perinatal - Neonatal Respiratory Distress Syndrome,1,3,2
National Health and Medical Research Council,Rare Diseases,Perinatal Period - Conditions Originating in Perinatal Period,1,23,18
National Health and Medical Research Council,Rare Diseases,Prevention,4,13,12
National Health and Medical Research Council,Rare Diseases,Rare Diseases,2,10,7
National Health and Medical Research Council,Rare Diseases,Regenerative Medicine,1,7,5
National Health and Medical Research Council,Rare Diseases,Rehabilitation,1,1,1
National Health and Medical Research Council,Rare Diseases,Sexual and Gender Minorities (SGM/LGBT*),1,1,1
National Health and Medical Research Council,Rare Diseases,Sexually Transmitted Diseases/Herpes,1,3,3
National Health and Medical Research Council,Rare Diseases,Sleep Research,1,1,1
National Health and Medical Research Council,Rare Diseases,Stem Cell Research,1,7,5
National Health and Medical Research Council,Rare Diseases,Stem Cell Research - Embryonic - Human,1,1,1
National Health and Medical Research Council,Rare Diseases,Stem Cell Research - Induced Pluripotent Stem Cell,1,1,1
National Health and Medical Research Council,Rare Diseases,Stem Cell Research - Nonembryonic - Human,1,4,3
National Health and Medical Research Council,Rare Diseases,Stem Cell Research - Nonembryonic - Non-Human,1,2,2
National Health and Medical Research Council,Rare Diseases,Stroke,1,2,2
National Health and Medical Research Council,Rare Diseases,Substance Abuse,1,6,6
National Health and Medical Research Council,Rare Diseases,Suicide,1,1,1
National Health and Medical Research Council,Rare Diseases,Suicide Prevention,1,1,1
National Health and Medical Research Council,Rare Diseases,Transplantation,1,4,2
National Health and Medical Research Council,Rare Diseases,Violence Research,1,3,3
National Health and Medical Research Council,Regenerative Medicine,,5,137,114
National Health and Medical Research Council,Regenerative Medicine,ALS,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Autoimmune Disease,1,5,3
National Health and Medical Research Council,Regenerative Medicine,Biodefense,1,6,5
National Health and Medical Research Council,Regenerative Medicine,Biotechnology,3,16,13
National Health and Medical Research Council,Regenerative Medicine,Brain Disorders,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Breast Cancer,1,15,10
National Health and Medical Research Council,Regenerative Medicine,Cancer,3,44,35
National Health and Medical Research Council,Regenerative Medicine,Cardiovascular,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Climate-Related Exposures and Conditions,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Clinical Research,1,8,7
National Health and Medical Research Council,Regenerative Medicine,Diabetes,1,6,3
National Health and Medical Research Council,Regenerative Medicine,Diagnostic Radiology,1,2,2
National Health and Medical Research Council,Regenerative Medicine,Digestive Diseases,2,11,6
National Health and Medical Research Council,Regenerative Medicine,Emerging Infectious Diseases,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Epilepsy,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Estrogen,1,2,1
National Health and Medical Research Council,Regenerative Medicine,Eye Disease And Disorders Of Vision,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Genetics,4,44,34
National Health and Medical Research Council,Regenerative Medicine,Hematology,1,14,13
National Health and Medical Research Council,Regenerative Medicine,Human Genome,2,2,2
National Health and Medical Research Council,Regenerative Medicine,Immunization,1,2,1
National Health and Medical Research Council,Regenerative Medicine,Infectious Diseases,2,4,4
National Health and Medical Research Council,Regenerative Medicine,Lung,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Lung Cancer,1,2,1
National Health and Medical Research Council,Regenerative Medicine,Lymphoma,2,5,3
National Health and Medical Research Council,Regenerative Medicine,Neurodegenerative,1,2,2
National Health and Medical Research Council,Regenerative Medicine,Neurosciences,2,9,7
National Health and Medical Research Council,Regenerative Medicine,Nutrition,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Osteoporosis,1,2,2
National Health and Medical Research Council,Regenerative Medicine,Pediatric,2,5,5
National Health and Medical Research Council,Regenerative Medicine,Pediatric Cancer,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Prevention,1,20,14
National Health and Medical Research Council,Regenerative Medicine,Prostate Cancer,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Rare Diseases,2,13,9
National Health and Medical Research Council,Regenerative Medicine,Regenerative Medicine,2,4,3
National Health and Medical Research Council,Regenerative Medicine,Septicemia,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Sexually Transmitted Diseases/Herpes,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Stem Cell Research,3,16,12
National Health and Medical Research Council,Regenerative Medicine,Stem Cell Research - Nonembryonic - Human,1,6,3
National Health and Medical Research Council,Regenerative Medicine,Stem Cell Research - Nonembryonic - Non-Human,3,14,10
National Health and Medical Research Council,Regenerative Medicine,Transplantation,1,3,2
National Health and Medical Research Council,Regenerative Medicine,Urologic Diseases,1,1,1
National Health and Medical Research Council,Regenerative Medicine,Vaccine Related,1,2,1
National Health and Medical Research Council,Sleep Research,,2,29,22
National Health and Medical Research Council,Sleep Research,Anxiety Disorders,1,1,1
National Health and Medical Research Council,Sleep Research,Basic Behavioral and Social Science,1,4,4
National Health and Medical Research Council,Sleep Research,Behavioral and Social Science,2,8,6
National Health and Medical Research Council,Sleep Research,Brain Disorders,1,2,2
National Health and Medical Research Council,Sleep Research,Clinical Research,2,14,12
National Health and Medical Research Council,Sleep Research,Eye Disease And Disorders Of Vision,1,16,11
National Health and Medical Research Council,Sleep Research,Lung,1,9,6
National Health and Medical Research Council,Sleep Research,Mental Health,2,3,3
National Health and Medical Research Council,Sleep Research,Migraines,1,1,1
National Health and Medical Research Council,Sleep Research,Neurosciences,2,43,30
National Health and Medical Research Council,Sleep Research,Nutrition,1,2,1
National Health and Medical Research Council,Sleep Research,Pain Research,1,1,1
National Health and Medical Research Council,Sleep Research,Pediatric,1,6,6
National Health and Medical Research Council,Sleep Research,Prevention,1,1,1
National Health and Medical Research Council,Sleep Research,Rehabilitation,1,1,1
National Health and Medical Research Council,Sleep Research,Sleep Research,1,7,7
National Health and Medical Research Council,Spinal Cord Injury,,1,15,15
National Health and Medical Research Council,Spinal Cord Injury,Cardiovascular,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Clinical Research,1,2,2
National Health and Medical Research Council,Spinal Cord Injury,Complementary and Alternative Medicine,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Dental/Oral and Craniofacial Disease,1,2,2
National Health and Medical Research Council,Spinal Cord Injury,Diagnostic Radiology,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Hypertension,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Injury (total) Accidents/Adverse Effects,1,3,2
National Health and Medical Research Council,Spinal Cord Injury,Mental Health,1,2,2
National Health and Medical Research Council,Spinal Cord Injury,Neurodegenerative,1,2,2
National Health and Medical Research Council,Spinal Cord Injury,Neurosciences,1,4,4
National Health and Medical Research Council,Spinal Cord Injury,Pain Conditions - Chronic,1,2,2
National Health and Medical Research Council,Spinal Cord Injury,Pain Research,1,11,11
National Health and Medical Research Council,Spinal Cord Injury,Peripheral Neuropathy,1,3,2
National Health and Medical Research Council,Spinal Cord Injury,Rehabilitation,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Sleep Research,1,1,1
National Health and Medical Research Council,Spinal Cord Injury,Spinal Cord Injury,1,3,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,,10,236,212
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Aging,2,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Asthma,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Autoimmune Disease,1,2,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Biodefense,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Biotechnology,8,24,19
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Brain Disorders,3,7,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Breast Cancer,4,56,41
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Cancer,8,111,90
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Cardiovascular,1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Chronic Liver Disease and Cirrhosis,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Climate-Related Exposures and Conditions,2,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Clinical Research,4,28,24
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Clinical Trials and Supportive Activities,2,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Contraception/Reproduction,1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Dental/Oral and Craniofacial Disease,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Diabetes,2,6,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Diagnostic Radiology,2,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Digestive Diseases,6,25,21
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Emerging Infectious Diseases,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Estrogen,2,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Gene Therapy,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Genetic Testing,3,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Genetics,10,101,79
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Hematology,5,12,12
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Human Genome,6,23,21
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Immunization,1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Infectious Diseases,2,4,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Intellectual and Developmental Disabilities (IDD),1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Kidney Disease,1,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Liver Cancer,1,2,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Liver Disease,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Lung,2,4,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Lung Cancer,1,2,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Lymphoma,2,9,9
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Muscular Dystrophy,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Networking and Information Technology R&D,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Neuroblastoma,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Neurosciences,4,7,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Obesity,1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Pancreatic Cancer,1,4,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Patient Safety,1,3,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Pediatric,4,8,8
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Pediatric Cancer,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Pediatric Research Initiative,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Prevention,5,11,9
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Prostate Cancer,2,7,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Rare Diseases,8,31,26
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Regenerative Medicine,4,10,8
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Stem Cell Research,7,16,14
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Stem Cell Research - Embryonic - Non-Human,2,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Stem Cell Research - Induced Pluripotent Stem Cell,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Stem Cell Research - Nonembryonic - Human,4,6,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Stem Cell Research - Nonembryonic - Non-Human,8,17,17
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Transplantation,1,4,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Urologic Diseases,4,14,11
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Human,Vaccine Related,2,6,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,,17,137,111
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Aging,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Atherosclerosis,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Autoimmune Disease,3,7,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Biodefense,2,6,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Bioengineering,3,6,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Biotechnology,11,20,16
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Brain Cancer,2,6,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Brain Disorders,3,5,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Breast Cancer,3,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Cancer,8,19,17
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Childhood Leukemia,2,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Climate-Related Exposures and Conditions,1,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Clinical Research,6,9,7
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Colo-Rectal Cancer,3,4,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Congenital Structural Anomalies,1,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Contraception/Reproduction,2,5,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Dental/Oral and Craniofacial Disease,2,4,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Diabetes,1,2,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Digestive Diseases,4,18,14
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Drug Abuse (NIDA Only),1,2,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Emerging Infectious Diseases,3,6,6
