funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Health and Medical Research Council,Orphan Drug,Colo-Rectal Cancer,9,27,25
National Health and Medical Research Council,Orphan Drug,Comparative Effectiveness Research,1,1,1
National Health and Medical Research Council,Orphan Drug,Complementary and Alternative Medicine,3,4,4
National Health and Medical Research Council,Orphan Drug,Contraception/Reproduction,2,2,2
National Health and Medical Research Council,Orphan Drug,Dental/Oral and Craniofacial Disease,1,4,4
National Health and Medical Research Council,Orphan Drug,Depression,1,1,1
National Health and Medical Research Council,Orphan Drug,Diabetes,3,4,4
National Health and Medical Research Council,Orphan Drug,Diagnostic Radiology,7,23,22
National Health and Medical Research Council,Orphan Drug,Digestive Diseases,17,70,59
National Health and Medical Research Council,Orphan Drug,Drug Abuse (NIDA Only),1,1,1
National Health and Medical Research Council,Orphan Drug,Emerging Infectious Diseases,10,23,13
National Health and Medical Research Council,Orphan Drug,Emphysema,2,2,1
National Health and Medical Research Council,Orphan Drug,Estrogen,1,1,1
National Health and Medical Research Council,Orphan Drug,Eye Disease And Disorders Of Vision,2,3,3
National Health and Medical Research Council,Orphan Drug,Gene Therapy,1,1,1
National Health and Medical Research Council,Orphan Drug,Genetic Testing,3,3,3
National Health and Medical Research Council,Orphan Drug,Genetics,26,197,158
National Health and Medical Research Council,Orphan Drug,HIV/AIDS,1,3,2
National Health and Medical Research Council,Orphan Drug,Health Services,1,3,3
National Health and Medical Research Council,Orphan Drug,Heart Disease,4,4,4
National Health and Medical Research Council,Orphan Drug,Hematology,8,10,9
National Health and Medical Research Council,Orphan Drug,Hepatitis - B,1,1,1
National Health and Medical Research Council,Orphan Drug,Human Genome,8,27,23
National Health and Medical Research Council,Orphan Drug,Huntington's Disease,1,1,1
National Health and Medical Research Council,Orphan Drug,Immunization,5,14,8
National Health and Medical Research Council,Orphan Drug,Infectious Diseases,8,17,15
National Health and Medical Research Council,Orphan Drug,Inflammatory Bowel Disease,1,1,1
National Health and Medical Research Council,Orphan Drug,Influenza,2,2,2
National Health and Medical Research Council,Orphan Drug,Injury (total) Accidents/Adverse Effects,6,6,3
National Health and Medical Research Council,Orphan Drug,Injury - Trauma - (Head and Spine),4,5,2
National Health and Medical Research Council,Orphan Drug,Kidney Disease,5,8,8
National Health and Medical Research Council,Orphan Drug,Liver Disease,2,3,3
National Health and Medical Research Council,Orphan Drug,Lung,9,41,27
National Health and Medical Research Council,Orphan Drug,Lung Cancer,7,9,8
National Health and Medical Research Council,Orphan Drug,Lupus,1,2,2
National Health and Medical Research Council,Orphan Drug,Mental Health,2,2,2
National Health and Medical Research Council,Orphan Drug,Multiple Sclerosis,2,2,2
National Health and Medical Research Council,Orphan Drug,Nanotechnology,6,11,11
National Health and Medical Research Council,Orphan Drug,Networking and Information Technology R&D,1,1,1
National Health and Medical Research Council,Orphan Drug,Neurodegenerative,6,13,8
National Health and Medical Research Council,Orphan Drug,Neurosciences,10,42,25
National Health and Medical Research Council,Orphan Drug,Nutrition,6,11,11
National Health and Medical Research Council,Orphan Drug,Orphan Drug,23,82,62
National Health and Medical Research Council,Orphan Drug,Osteoporosis,2,7,7
National Health and Medical Research Council,Orphan Drug,Ovarian Cancer,5,6,6
National Health and Medical Research Council,Orphan Drug,Pain Conditions - Chronic,1,1,1
National Health and Medical Research Council,Orphan Drug,Pain Research,3,4,4
National Health and Medical Research Council,Orphan Drug,Pancreatic Cancer,1,1,1
National Health and Medical Research Council,Orphan Drug,Parkinson's Disease,1,1,1
National Health and Medical Research Council,Orphan Drug,Patient Safety,6,19,16
National Health and Medical Research Council,Orphan Drug,Pediatric,6,8,7
National Health and Medical Research Council,Orphan Drug,Pediatric Cancer,4,4,1
National Health and Medical Research Council,Orphan Drug,Pediatric Research Initiative,1,1,1
National Health and Medical Research Council,Orphan Drug,Perinatal Period - Conditions Originating in Perinatal Period,2,2,2
National Health and Medical Research Council,Orphan Drug,Pneumonia,1,1,1
National Health and Medical Research Council,Orphan Drug,Prevention,11,23,21
National Health and Medical Research Council,Orphan Drug,Prostate Cancer,2,2,2
National Health and Medical Research Council,Orphan Drug,Psoriasis,1,1,1
National Health and Medical Research Council,Orphan Drug,Rare Diseases,23,77,61
National Health and Medical Research Council,Orphan Drug,Regenerative Medicine,10,43,35
National Health and Medical Research Council,Orphan Drug,Rehabilitation,2,2,2
National Health and Medical Research Council,Orphan Drug,Septicemia,1,1,1
National Health and Medical Research Council,Orphan Drug,Sexually Transmitted Diseases/Herpes,1,1,1
National Health and Medical Research Council,Orphan Drug,Smoking and Health,2,2,2
National Health and Medical Research Council,Orphan Drug,Spinal Cord Injury,2,2,2
National Health and Medical Research Council,Orphan Drug,Stem Cell Research,21,54,44
National Health and Medical Research Council,Orphan Drug,Stem Cell Research - Embryonic - Non-Human,1,1,1
National Health and Medical Research Council,Orphan Drug,Stem Cell Research - Nonembryonic - Human,4,15,15
National Health and Medical Research Council,Orphan Drug,Stem Cell Research - Nonembryonic - Non-Human,12,22,16
National Health and Medical Research Council,Orphan Drug,Stroke,1,1,1
National Health and Medical Research Council,Orphan Drug,Substance Abuse,3,3,2
National Health and Medical Research Council,Orphan Drug,Tobacco,2,2,1
National Health and Medical Research Council,Orphan Drug,Transplantation,7,16,14
National Health and Medical Research Council,Orphan Drug,Urologic Diseases,6,10,10
National Health and Medical Research Council,Orphan Drug,Vaccine Related,4,9,8
National Health and Medical Research Council,Osteoporosis,,1,1,1
National Health and Medical Research Council,Osteoporosis,Cancer,1,1,1
National Health and Medical Research Council,Osteoporosis,Diagnostic Radiology,1,1,1
National Health and Medical Research Council,Osteoporosis,Osteoporosis,1,2,2
National Health and Medical Research Council,Ovarian Cancer,,5,98,92
National Health and Medical Research Council,Ovarian Cancer,Aging,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Bioengineering,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Biotechnology,4,15,13
National Health and Medical Research Council,Ovarian Cancer,Breast Cancer,2,12,10
National Health and Medical Research Council,Ovarian Cancer,Cancer,3,23,21
National Health and Medical Research Council,Ovarian Cancer,Cervical Cancer,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Clinical Research,3,7,7
National Health and Medical Research Council,Ovarian Cancer,Colo-Rectal Cancer,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Contraception/Reproduction,2,24,21
National Health and Medical Research Council,Ovarian Cancer,Diabetes,2,2,2
National Health and Medical Research Council,Ovarian Cancer,Digestive Diseases,2,4,4
National Health and Medical Research Council,Ovarian Cancer,Estrogen,2,3,2
National Health and Medical Research Council,Ovarian Cancer,Genetic Testing,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Genetics,5,45,31
National Health and Medical Research Council,Ovarian Cancer,Hematology,1,2,2
National Health and Medical Research Council,Ovarian Cancer,Human Genome,2,8,6
National Health and Medical Research Council,Ovarian Cancer,Immunization,1,9,7
National Health and Medical Research Council,Ovarian Cancer,Infectious Diseases,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Kidney Disease,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Neurodegenerative,1,3,2
National Health and Medical Research Council,Ovarian Cancer,Neurosciences,1,5,3
National Health and Medical Research Council,Ovarian Cancer,Nutrition,2,3,2
National Health and Medical Research Council,Ovarian Cancer,Orphan Drug,1,2,2
National Health and Medical Research Council,Ovarian Cancer,Ovarian Cancer,5,51,47
National Health and Medical Research Council,Ovarian Cancer,Pediatric,1,14,9
National Health and Medical Research Council,Ovarian Cancer,Pediatric Research Initiative,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Pneumonia,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Prevention,3,3,3
National Health and Medical Research Council,Ovarian Cancer,Prostate Cancer,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Rare Diseases,2,6,6
National Health and Medical Research Council,Ovarian Cancer,Regenerative Medicine,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Rheumatoid Arthritis,1,1,1
National Health and Medical Research Council,Ovarian Cancer,Stem Cell Research,4,9,8
National Health and Medical Research Council,Ovarian Cancer,Stem Cell Research - Nonembryonic - Human,1,2,2
National Health and Medical Research Council,Ovarian Cancer,Stem Cell Research - Nonembryonic - Non-Human,2,7,4
National Health and Medical Research Council,Ovarian Cancer,Transplantation,2,2,2
National Health and Medical Research Council,Ovarian Cancer,Urologic Diseases,2,8,4
National Health and Medical Research Council,Ovarian Cancer,Vaccine Related,1,10,10
National Health and Medical Research Council,Pain Conditions - Chronic,,2,107,98
National Health and Medical Research Council,Pain Conditions - Chronic,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Antimicrobial Resistance,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Biotechnology,1,21,21
National Health and Medical Research Council,Pain Conditions - Chronic,Cancer,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Complementary and Alternative Medicine,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Dental/Oral and Craniofacial Disease,1,4,4
National Health and Medical Research Council,Pain Conditions - Chronic,Diabetes,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Diagnostic Radiology,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Emerging Infectious Diseases,1,4,4
National Health and Medical Research Council,Pain Conditions - Chronic,Genetics,1,7,7
National Health and Medical Research Council,Pain Conditions - Chronic,HIV/AIDS,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Hematology,1,3,3
National Health and Medical Research Council,Pain Conditions - Chronic,Human Genome,1,2,2
National Health and Medical Research Council,Pain Conditions - Chronic,Immunization,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Infectious Diseases,1,5,5
National Health and Medical Research Council,Pain Conditions - Chronic,Lung,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Neurodegenerative,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Neurosciences,1,5,5
National Health and Medical Research Council,Pain Conditions - Chronic,Nutrition,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Orphan Drug,1,3,3
National Health and Medical Research Council,Pain Conditions - Chronic,Pain Conditions - Chronic,2,9,9
National Health and Medical Research Council,Pain Conditions - Chronic,Pain Research,1,5,5
National Health and Medical Research Council,Pain Conditions - Chronic,Prevention,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Rare Diseases,1,3,3
National Health and Medical Research Council,Pain Conditions - Chronic,Spinal Cord Injury,1,1,1
National Health and Medical Research Council,Pain Conditions - Chronic,Stem Cell Research,1,2,2
National Health and Medical Research Council,Pain Conditions - Chronic,Stem Cell Research - Nonembryonic - Human,1,2,2
National Health and Medical Research Council,Pain Conditions - Chronic,Urologic Diseases,1,1,1
National Health and Medical Research Council,Pain Research,,6,98,95
National Health and Medical Research Council,Pain Research,Aging,1,1,1
National Health and Medical Research Council,Pain Research,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
National Health and Medical Research Council,Pain Research,Antimicrobial Resistance,1,1,1
National Health and Medical Research Council,Pain Research,Arthritis,1,1,1
National Health and Medical Research Council,Pain Research,Basic Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Pain Research,Behavioral and Social Science,1,2,2
National Health and Medical Research Council,Pain Research,Biotechnology,1,17,17
National Health and Medical Research Council,Pain Research,Breast Cancer,3,3,3
National Health and Medical Research Council,Pain Research,Cancer,3,9,9
National Health and Medical Research Council,Pain Research,Clinical Research,1,4,4
National Health and Medical Research Council,Pain Research,Complementary and Alternative Medicine,1,1,1
National Health and Medical Research Council,Pain Research,Dental/Oral and Craniofacial Disease,1,5,5
National Health and Medical Research Council,Pain Research,Diabetes,2,3,3
National Health and Medical Research Council,Pain Research,Digestive Diseases,1,1,1
National Health and Medical Research Council,Pain Research,Emerging Infectious Diseases,1,4,4
National Health and Medical Research Council,Pain Research,Genetics,1,4,4
National Health and Medical Research Council,Pain Research,Health Services,1,1,1
National Health and Medical Research Council,Pain Research,Hematology,1,3,3
National Health and Medical Research Council,Pain Research,Human Genome,2,2,2
National Health and Medical Research Council,Pain Research,Immunization,1,1,1
National Health and Medical Research Council,Pain Research,Infectious Diseases,1,6,6
National Health and Medical Research Council,Pain Research,Lung,1,1,1
National Health and Medical Research Council,Pain Research,Mental Health,1,2,2
National Health and Medical Research Council,Pain Research,Neurosciences,1,2,2
National Health and Medical Research Council,Pain Research,Nutrition,1,1,1
National Health and Medical Research Council,Pain Research,Orphan Drug,1,4,4
National Health and Medical Research Council,Pain Research,Pain Research,2,15,15
National Health and Medical Research Council,Pain Research,Prevention,1,1,1
National Health and Medical Research Council,Pain Research,Rare Diseases,1,2,2
National Health and Medical Research Council,Pain Research,Stem Cell Research - Nonembryonic - Human,1,1,1
National Health and Medical Research Council,Pain Research,Tobacco,1,1,1
National Health and Medical Research Council,Pain Research,Urologic Diseases,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,,4,143,125
National Health and Medical Research Council,Pancreatic Cancer,Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Biotechnology,1,3,3
National Health and Medical Research Council,Pancreatic Cancer,Brain Disorders,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Breast Cancer,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Cancer,3,55,47
National Health and Medical Research Council,Pancreatic Cancer,Cervical Cancer,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Clinical Research,1,35,35
National Health and Medical Research Council,Pancreatic Cancer,Clinical Trials and Supportive Activities,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Colo-Rectal Cancer,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Complementary and Alternative Medicine,2,2,1
National Health and Medical Research Council,Pancreatic Cancer,Cost Effectiveness Research,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Dental/Oral and Craniofacial Disease,1,10,10
National Health and Medical Research Council,Pancreatic Cancer,Diagnostic Radiology,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Digestive Diseases,2,9,9
National Health and Medical Research Council,Pancreatic Cancer,Gene Therapy,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Genetics,2,8,7
National Health and Medical Research Council,Pancreatic Cancer,Health Services,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Hematology,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Infectious Diseases,1,3,3
National Health and Medical Research Council,Pancreatic Cancer,Kidney Disease,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Lung,2,4,1
National Health and Medical Research Council,Pancreatic Cancer,Lung Cancer,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Mental Health,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Nanotechnology,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Neuroblastoma,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Neurosciences,3,10,9
National Health and Medical Research Council,Pancreatic Cancer,Nutrition,3,7,6
National Health and Medical Research Council,Pancreatic Cancer,Obesity,1,3,3
National Health and Medical Research Council,Pancreatic Cancer,Orphan Drug,2,6,2
National Health and Medical Research Council,Pancreatic Cancer,Pancreatic Cancer,2,61,35
National Health and Medical Research Council,Pancreatic Cancer,Patient Safety,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Pediatric,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Pediatric Cancer,1,2,1
National Health and Medical Research Council,Pancreatic Cancer,Prevention,1,2,2
National Health and Medical Research Council,Pancreatic Cancer,Rare Diseases,2,16,13
National Health and Medical Research Council,Pancreatic Cancer,Rehabilitation,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Smoking and Health,1,1,1
National Health and Medical Research Council,Pancreatic Cancer,Substance Abuse,2,2,2
National Health and Medical Research Council,Patient Safety,,1,3,3
National Health and Medical Research Council,Patient Safety,Biodefense,1,1,1
National Health and Medical Research Council,Patient Safety,Brain Disorders,1,1,1
National Health and Medical Research Council,Patient Safety,Cancer,1,8,8
National Health and Medical Research Council,Patient Safety,Cardiovascular,1,1,1
National Health and Medical Research Council,Patient Safety,Clinical Research,1,1,1
National Health and Medical Research Council,Patient Safety,Clinical Trials and Supportive Activities,1,1,1
National Health and Medical Research Council,Patient Safety,Complementary and Alternative Medicine,1,1,1
National Health and Medical Research Council,Patient Safety,Emerging Infectious Diseases,1,1,1
National Health and Medical Research Council,Patient Safety,Immunization,1,9,6
National Health and Medical Research Council,Patient Safety,Lung,1,3,3
National Health and Medical Research Council,Patient Safety,Lung Cancer,1,1,1
National Health and Medical Research Council,Patient Safety,Mental Health,1,1,1
National Health and Medical Research Council,Patient Safety,Patient Safety,1,1,1
National Health and Medical Research Council,Patient Safety,Perinatal Period - Conditions Originating in Perinatal Period,1,2,2
National Health and Medical Research Council,Patient Safety,Prevention,1,3,3
National Health and Medical Research Council,Patient Safety,Rare Diseases,1,2,1
National Health and Medical Research Council,Patient Safety,Vaccine Related,1,2,2
National Health and Medical Research Council,Pediatric,,6,26,22
National Health and Medical Research Council,Pediatric,Bioengineering,1,1,1
National Health and Medical Research Council,Pediatric,Brain Disorders,1,3,3
National Health and Medical Research Council,Pediatric,Cancer,2,6,5
National Health and Medical Research Council,Pediatric,Cardiovascular,1,2,2
National Health and Medical Research Council,Pediatric,Clinical Research,1,3,3
National Health and Medical Research Council,Pediatric,Diagnostic Radiology,1,1,1
National Health and Medical Research Council,Pediatric,Digestive Diseases,1,1,1
National Health and Medical Research Council,Pediatric,Genetics,3,7,7
National Health and Medical Research Council,Pediatric,Hematology,2,3,3
National Health and Medical Research Council,Pediatric,Human Genome,1,2,1
National Health and Medical Research Council,Pediatric,Networking and Information Technology R&D,1,1,1
National Health and Medical Research Council,Pediatric,Neurodegenerative,1,1,1
National Health and Medical Research Council,Pediatric,Neurosciences,3,20,20
National Health and Medical Research Council,Pediatric,Pain Conditions - Chronic,1,1,1
National Health and Medical Research Council,Pediatric,Patient Safety,1,2,2
National Health and Medical Research Council,Pediatric,Pediatric,3,32,27
National Health and Medical Research Council,Pediatric,Prevention,1,1,1
National Health and Medical Research Council,Pediatric,Rare Diseases,2,3,3
National Health and Medical Research Council,Pediatric,Stem Cell Research,1,1,1
National Health and Medical Research Council,Pediatric,Stem Cell Research - Nonembryonic - Non-Human,2,2,2
National Health and Medical Research Council,Pediatric,Stroke,1,2,2
National Health and Medical Research Council,Pediatric Cancer,,40,649,353
National Health and Medical Research Council,Pediatric Cancer,Aging,7,9,5
National Health and Medical Research Council,Pediatric Cancer,Antimicrobial Resistance,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Anxiety Disorders,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Arthritis,2,3,1
National Health and Medical Research Council,Pediatric Cancer,Asthma,1,2,2
National Health and Medical Research Council,Pediatric Cancer,Autoimmune Disease,5,6,4
National Health and Medical Research Council,Pediatric Cancer,Basic Behavioral and Social Science,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Behavioral and Social Science,3,5,5
National Health and Medical Research Council,Pediatric Cancer,Biodefense,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Bioengineering,2,5,5
National Health and Medical Research Council,Pediatric Cancer,Biotechnology,18,49,29
National Health and Medical Research Council,Pediatric Cancer,Brain Cancer,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Brain Disorders,6,9,6
National Health and Medical Research Council,Pediatric Cancer,Breast Cancer,11,24,11
National Health and Medical Research Council,Pediatric Cancer,Cancer,30,169,97
National Health and Medical Research Council,Pediatric Cancer,Cardiovascular,3,7,7
National Health and Medical Research Council,Pediatric Cancer,Clinical Research,18,50,39
National Health and Medical Research Council,Pediatric Cancer,Clinical Trials and Supportive Activities,4,8,8
National Health and Medical Research Council,Pediatric Cancer,Colo-Rectal Cancer,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Comparative Effectiveness Research,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Complementary and Alternative Medicine,3,6,1
National Health and Medical Research Council,Pediatric Cancer,Congenital Structural Anomalies,3,3,2
National Health and Medical Research Council,Pediatric Cancer,Contraception/Reproduction,2,3,3
National Health and Medical Research Council,Pediatric Cancer,Cooley's Anemia,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Dental/Oral and Craniofacial Disease,5,5,4
National Health and Medical Research Council,Pediatric Cancer,Depression,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Diabetes,5,5,4
National Health and Medical Research Council,Pediatric Cancer,Diagnostic Radiology,2,3,3
National Health and Medical Research Council,Pediatric Cancer,Digestive Diseases,12,22,14
National Health and Medical Research Council,Pediatric Cancer,Drug Abuse (NIDA Only),1,1,1
National Health and Medical Research Council,Pediatric Cancer,Endometriosis,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Eye Disease And Disorders Of Vision,3,4,4
National Health and Medical Research Council,Pediatric Cancer,Genetic Testing,2,4,2
National Health and Medical Research Council,Pediatric Cancer,Genetics,28,151,100
National Health and Medical Research Council,Pediatric Cancer,HIV/AIDS,2,3,2
National Health and Medical Research Council,Pediatric Cancer,Heart Disease,2,4,4
National Health and Medical Research Council,Pediatric Cancer,Hematology,20,51,39
National Health and Medical Research Council,Pediatric Cancer,Hepatitis - C,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Human Genome,12,47,33
National Health and Medical Research Council,Pediatric Cancer,Hypertension,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Immunization,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Infectious Diseases,2,5,5
National Health and Medical Research Council,Pediatric Cancer,Injury (total) Accidents/Adverse Effects,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Intellectual and Developmental Disabilities (IDD),1,1,1
National Health and Medical Research Council,Pediatric Cancer,Kidney Disease,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Liver Disease,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Lung,11,15,7
National Health and Medical Research Council,Pediatric Cancer,Lung Cancer,2,5,5
National Health and Medical Research Council,Pediatric Cancer,Lymphoma,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Mental Health,3,7,7
National Health and Medical Research Council,Pediatric Cancer,Mind and Body,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Nanotechnology,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Networking and Information Technology R&D,3,5,2
National Health and Medical Research Council,Pediatric Cancer,Neuroblastoma,7,20,7
National Health and Medical Research Council,Pediatric Cancer,Neurodegenerative,4,4,2
National Health and Medical Research Council,Pediatric Cancer,Neurosciences,12,43,18
National Health and Medical Research Council,Pediatric Cancer,Nutrition,4,8,5
National Health and Medical Research Council,Pediatric Cancer,Orphan Drug,2,3,3
National Health and Medical Research Council,Pediatric Cancer,Osteoporosis,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Pain Research,2,5,5
National Health and Medical Research Council,Pediatric Cancer,Pancreatic Cancer,2,2,1
National Health and Medical Research Council,Pediatric Cancer,Patient Safety,3,3,3
National Health and Medical Research Council,Pediatric Cancer,Pediatric,14,33,21
National Health and Medical Research Council,Pediatric Cancer,Pediatric Cancer,31,506,207
National Health and Medical Research Council,Pediatric Cancer,Pediatric Research Initiative,7,8,4
National Health and Medical Research Council,Pediatric Cancer,Perinatal Period - Conditions Originating in Perinatal Period,2,7,4
National Health and Medical Research Council,Pediatric Cancer,Prevention,8,11,11
National Health and Medical Research Council,Pediatric Cancer,Prostate Cancer,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Rare Diseases,23,86,42
National Health and Medical Research Council,Pediatric Cancer,Regenerative Medicine,6,6,5
National Health and Medical Research Council,Pediatric Cancer,Rehabilitation,2,2,2
National Health and Medical Research Council,Pediatric Cancer,Rural Health,2,3,3
National Health and Medical Research Council,Pediatric Cancer,Sleep Research,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Stem Cell Research,17,31,23
National Health and Medical Research Council,Pediatric Cancer,Stem Cell Research - Nonembryonic - Human,3,3,3
National Health and Medical Research Council,Pediatric Cancer,Stem Cell Research - Nonembryonic - Non-Human,7,9,8
National Health and Medical Research Council,Pediatric Cancer,Stem Cell Research - Umbilical Cord Blood/ Placenta - Human,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Substance Abuse,1,2,2
National Health and Medical Research Council,Pediatric Cancer,Suicide,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Transplantation,3,4,4
National Health and Medical Research Council,Pediatric Cancer,Tuberculosis,1,2,1
National Health and Medical Research Council,Pediatric Cancer,Urologic Diseases,1,1,1
National Health and Medical Research Council,Pediatric Cancer,Vaccine Related,7,8,7
National Health and Medical Research Council,Pediatric Cancer,Vector-Borne Diseases,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,,3,60,55
National Health and Medical Research Council,Pediatric Research Initiative,Aging,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Autism,2,5,4
National Health and Medical Research Council,Pediatric Research Initiative,Behavioral and Social Science,2,2,1
National Health and Medical Research Council,Pediatric Research Initiative,Bioengineering,1,2,2
National Health and Medical Research Council,Pediatric Research Initiative,Biotechnology,2,4,4
National Health and Medical Research Council,Pediatric Research Initiative,Brain Disorders,1,2,2
National Health and Medical Research Council,Pediatric Research Initiative,Cancer,3,16,15
National Health and Medical Research Council,Pediatric Research Initiative,Childhood Leukemia,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Climate-Related Exposures and Conditions,2,3,2
National Health and Medical Research Council,Pediatric Research Initiative,Clinical Research,3,13,10
National Health and Medical Research Council,Pediatric Research Initiative,Clinical Trials and Supportive Activities,2,3,1
National Health and Medical Research Council,Pediatric Research Initiative,Complementary and Alternative Medicine,1,5,5
National Health and Medical Research Council,Pediatric Research Initiative,Conditions Affecting the Embryonic and Fetal Periods,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Contraception/Reproduction,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Dementia,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Digestive Diseases,2,3,3
National Health and Medical Research Council,Pediatric Research Initiative,Genetics,3,14,13
National Health and Medical Research Council,Pediatric Research Initiative,Hematology,2,3,3
National Health and Medical Research Council,Pediatric Research Initiative,Human Genome,2,6,5
National Health and Medical Research Council,Pediatric Research Initiative,Infant Mortality/ (LBW),1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Injury (total) Accidents/Adverse Effects,1,2,2
National Health and Medical Research Council,Pediatric Research Initiative,Intellectual and Developmental Disabilities (IDD),1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Lung Cancer,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Mental Health,2,4,2
National Health and Medical Research Council,Pediatric Research Initiative,Nanotechnology,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Neurodegenerative,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Neurosciences,2,4,3
National Health and Medical Research Council,Pediatric Research Initiative,Nutrition,2,8,8
National Health and Medical Research Council,Pediatric Research Initiative,Obesity,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Osteoporosis,1,5,5
National Health and Medical Research Council,Pediatric Research Initiative,Pediatric,3,14,8
National Health and Medical Research Council,Pediatric Research Initiative,Pediatric Cancer,2,7,4
National Health and Medical Research Council,Pediatric Research Initiative,Pediatric Research Initiative,3,13,9
National Health and Medical Research Council,Pediatric Research Initiative,Prevention,1,6,6
National Health and Medical Research Council,Pediatric Research Initiative,Rare Diseases,3,6,3
National Health and Medical Research Council,Pediatric Research Initiative,Regenerative Medicine,1,4,4
National Health and Medical Research Council,Pediatric Research Initiative,Stem Cell Research,1,4,4
